Date,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
12/30/2000,0.592,-1.7,3.56712276,3.38410038,0.95552479,0.61593739
12/31/2000,0.333,-0.854,5.65281144,5.65316759,0.92560865,0.83463739
1/1/2001,-0.506,-3.77,1.06773441,4.16492984,0.90390011,1.32952446
1/2/2001,0.368,-5.142,5.90000019,3.95555362,0.94999996,1.65667536
1/3/2001,0.975,nan,10.4507418,2.54082976,0.97989451,0.91214992
1/4/2001,1.241,0.267,3.64437169,2.33896191,0.99319856,0.82968768
1/5/2001,1.154,-0.037,1.41878109,3.78813405,0.97480345,0.87766855
1/6/2001,4.602,0.733,5.16529292,nan,0.9916863,0.44594982
1/7/2001,4.694,2.258,1.09519992,1.8555002,0.99497312,1.12775632
1/8/2001,2.368,0.746,6.41498436,2.38080919,0.99369679,0.44015671
1/9/2001,1.353,-0.213,1.99813957,2.66854158,0.97163183,1.22872492
1/10/2001,2.451,0.588,1.88999197,3.79249471,0.96710207,0.76539366
1/11/2001,0.51,-2.481,0.05149842,3.95547643,0.9196629,3.6163665
1/12/2001,0.316,-2.251,1.22566219,4.77465673,0.89488252,2.04052536
1/13/2001,0.404,-2.033,1.29261038,2.64462259,0.81836345,1.77547608
1/14/2001,0.61,-2.644,0.55961586,2.64211359,0.85859638,2.0068308
1/15/2001,0.685,-1.075,0.92611339,1.8599605,0.8928516,1.22833044
1/16/2001,0.007,-1.716,0.26950827,1.0263502,0.77376004,2.35383795
1/17/2001,0.336,-2.782,0.07209779,2.34544097,0.75675253,nan
1/18/2001,nan,-4.565,0,2.89876454,0.72232339,4.18938811
1/19/2001,-1.801,-4.565,0,3.90792242,0.67139858,4.24822608
1/20/2001,-1.921,-5.29,0,2.29492385,0.68984685,3.25377871
1/21/2001,-2.165,-5.667,0,3.14509116,0.69653409,4.13606347
1/22/2001,-3.8,-6.393,0.03776552,5.19029431,0.65911049,4.37152435
1/23/2001,-4.113,-7.65,0.04463193,6.50828511,0.64631805,4.56474031
1/24/2001,0.685,-5.138,0.27465817,6.78626598,0.79943376,2.26428631
1/25/2001,1.884,0.649,3.3388133,4.58567629,0.94349437,0.89758105
1/26/2001,3.026,0.731,1.48572878,3.71437175,0.96597296,1.02661927
1/27/2001,2.209,0.61,0.94585543,2.06057608,0.98000678,1.17590623
1/28/2001,4.229,-0.004,0.40512162,2.92769681,0.92318051,4.6956411
1/29/2001,3.609,0.055,0.25749221,1.98830606,0.9388741,2.90081275
1/30/2001,1.778,-0.177,0.62656325,1.78262833,0.86974819,2.41734276
1/31/2001,1.923,-1.437,0.83084118,3.48140921,0.82436194,3.50190136
2/1/2001,-0.448,-4.445,0.23517608,3.98190119,0.61614147,5.3230528
2/2/2001,-3.404,-6.874,0.46348555,2.03211221,0.63928878,3.97900908
2/3/2001,-3.49,-7.161,0.42743702,2.61918687,0.7798306,4.43970072
2/4/2001,-3.977,-8.629,0,2.84873562,0.71892273,5.46913332
2/5/2001,2.15,-9.202,4.98848063,4.83701931,0.87752758,0.98274355
2/6/2001,5.151,2.529,3.85122103,3.70450878,0.98744799,1.50592435
2/7/2001,8.557,3.838,0.29525791,4.17414267,0.96385824,4.15496008
2/8/2001,7.345,4.939,0.98276227,3.32857819,0.96677347,2.11427035
2/9/2001,8.437,5.718,1.08146714,3.04908063,0.97060783,1.66859982
2/10/2001,5.581,-1.08,1.64451611,2.82642882,0.86922674,4.21661196
2/11/2001,2.209,-2.871,0.00686645,2.5584484,0.78005783,7.48625508
2/12/2001,6.595,0.226,0.04463195,4.59310196,0.85159896,4.93357212
2/13/2001,5.021,2.927,2.00500549,3.83378679,0.89962517,1.52156232
2/14/2001,3.866,1.577,0.85315688,2.55236154,0.8732491,2.38421196
2/15/2001,1.928,0.00299999,0.92353863,3.50293702,0.90048398,2.25438606
2/16/2001,3.025,-1.125,0.62484711,2.1133984,0.89975967,3.48114312
2/17/2001,3.837,-0.706,0.52356669,2.80029293,0.8155668,8.17469964
2/18/2001,2.092,-1.828,4.94213554,7.19592101,0.78236196,4.2542478
2/19/2001,2.58,-1.919,2.83069645,4.39174382,0.82239704,3.67982181
2/20/2001,2.8,-0.182,1.6582497,2.37088413,0.87051746,4.08054411
2/21/2001,3.586,0.206,5.23481605,7.28919098,0.84464011,4.08993831
2/22/2001,1.651,-1.108,0.89435588,5.65400686,0.75274341,7.01228772
2/23/2001,-0.326,-5.024,1.55353584,4.63004824,0.89488472,5.04596097
2/24/2001,-3.956,-7.699,0.54760019,2.9812361,0.86792858,6.84067626
2/25/2001,-2.49,-8.978,0.00686645,2.74849164,0.82912182,10.7576479
2/26/2001,-0.716,-8.62,0.02059935,2.8668255,0.93059982,10.086023
2/27/2001,-0.59,-16.389,0.85659063,2.06596604,0.96432812,7.13271735
2/28/2001,0.585,-11.08,0.1124382,3.99391368,0.92802973,9.20756898
3/1/2001,1.215,-4.547,4.44431516,3.57172078,0.96966826,3.43468026
3/2/2001,2.099,-1.449,1.83505919,2.70445837,0.97109417,3.01719429
3/3/2001,2.365,-1.07,2.3860935,2.64489665,0.95060047,4.22251515
3/4/2001,1.968,-0.817,7.13596492,2.82064349,0.96933404,2.75439699
3/5/2001,1.651,-2.609,1.57413479,3.43604367,0.93951593,4.47558777
3/6/2001,3.105,-3.578,0.0137329,1.98709454,0.84999945,nan
3/7/2001,5.327,-2.876,0,1.7836029,0.86958795,13.2964933
3/8/2001,5.452,0.187,0.04806516,3.16494721,0.95170748,8.36758494
3/9/2001,7.637,0.628,0.86517393,3.52303045,0.96063789,5.4605808
3/10/2001,11.816,5.468,1.6548167,2.32771918,0.94086996,7.82257248
3/11/2001,10.324,5.689,1.10893265,2.73864161,0.95479807,3.84665896
3/12/2001,12.968,5.709,0.49095158,3.25234946,0.95352148,5.39735551
3/13/2001,11.086,4.552,2.26421394,3.60233704,0.93697313,2.57996232
3/14/2001,8.618,3.281,0.74243579,2.93801727,0.89488627,6.99941052
3/15/2001,7.247,1.694,1.59473404,3.05434643,0.8417257,5.90202738
3/16/2001,6.129,0.078,0.43258685,2.57037893,0.8666806,5.09860735
3/17/2001,7.163,-1.379,0.06179809,2.37970928,0.7029962,15.1352433
3/18/2001,5.591,-0.276,0.10299684,2.85114123,0.72723235,10.1871031
3/19/2001,6.528,0.116,3.40575981,4.21133733,0.83945997,6.19289712
3/20/2001,1.445,-1.5,5.76267296,5.78882342,0.86814246,3.51129609
3/21/2001,3.134,-2.64,0.83599131,3.23288092,0.67826573,13.8409281
3/22/2001,3.901,-6.036,0,2.3781681,0.8421154,nan
3/23/2001,4.322,-4.456,0.01029967,3.06775886,0.58933379,14.7976393
3/24/2001,4.441,-2.608,3.8709657,4.58083905,0.67087166,9.8190018
3/25/2001,1.664,-1.25,3.00579116,5.89940386,0.77167899,5.11610832
3/26/2001,2.909,-2.378,1.270294,5.06202277,0.58032948,13.5430289
3/27/2001,0.563,-5.857,0.10299684,3.0156111,0.87664561,16.1008881
3/28/2001,2.179,-6.325,0,3.07422492,0.92363212,19.2978589
3/29/2001,2.37,-5.383,0.05149841,5.25430924,0.9200941,19.2186586
3/30/2001,6.573,-0.84,0.2866745,5.05494882,0.85313303,8.24619042
3/31/2001,8.081,0.761,0.26779193,2.72116109,0.89040651,7.94075364
4/1/2001,13.617,4.234,0.18196103,2.04436899,0.8355929,15.6242214
4/2/2001,13.746,5.583,0.12016296,nan,0.85729054,6.71372409
4/3/2001,19.391,9.806,0.04806521,2.77185636,0.69705971,17.224762
4/4/2001,19.393,6.745,0.06351469,1.99413545,0.7230688,16.6107933
4/5/2001,12.491,5.169,0.26435899,3.5602527,0.73848881,10.7662528
4/6/2001,13.492,2.618,0.0137329,1.56192434,0.65902783,20.1506602
4/7/2001,nan,3.359,0.29869082,2.52669008,0.67724618,18.9665438
4/8/2001,18.244,6.898,1.00336111,2.84084193,0.69408353,13.0171484
4/9/2001,10.855,5.401,10.8575893,3.51817418,0.89255135,3.41504812
4/10/2001,7.463,3.664,6.63471036,2.50874187,0.90275919,7.25697583
4/11/2001,9.901,3.928,4.38508612,1.73334794,0.8647581,10.3052274
4/12/2001,9.211,2.304,0.75016054,3.23073941,0.77741912,15.1754612
4/13/2001,4.535,0.661,2.79636336,3.64591891,0.82392518,8.97980481
4/14/2001,4.457,-0.66,4.9060782,4.39518257,0.83319413,11.1297391
4/15/2001,5.545,-1.492,0.4961013,3.87803499,0.61990122,18.8278312
4/16/2001,8.076,-1.63,0.4308705,2.76512197,0.72861698,15.4646442
4/17/2001,11.498,-1.1,1.21021265,1.86033741,0.78461431,19.7817246
4/18/2001,10.452,1.214,0.07896423,2.12859149,0.71213332,16.7824179
4/19/2001,10.488,4.448,2.48565911,2.57974072,0.7157723,11.7311129
4/20/2001,8.837,3.086,10.6121056,2.56872617,0.93747742,8.81864442
4/21/2001,9.706,6.541,20.8723073,2.58352591,0.97279042,2.4552559
4/22/2001,11.511,8.626,7.21835856,2.79421711,0.95323759,3.03524964
4/23/2001,10.282,5.669,2.3860917,2.74068739,0.88401791,8.55191124
4/24/2001,8.136,5.223,17.6055928,4.06480023,0.93043476,2.13530648
4/25/2001,14.314,nan,0.73642736,1.3916795,0.90720594,10.7664766
4/26/2001,14.756,7.726,3.92418087,3.20613575,0.86114124,15.9619492
4/27/2001,13.614,7.102,7.65781221,3.55878934,0.90381309,14.0919165
4/28/2001,16.888,3.467,1.9174572,2.1266205,0.78133813,23.737781
4/29/2001,18.483,8.693,0.19140244,2.10862387,0.74834596,17.4181455
4/30/2001,24.716,nan,0.03089903,3.93431773,0.6029357,24.7888638
5/1/2001,26.233,13.553,0.00686646,3.49762997,0.62415496,18.1269599
5/2/2001,19.804,9.302,2.23159741,3.23705995,0.62438641,25.0914928
5/3/2001,19.742,5.783,0,3.02821833,0.56673805,25.9886849
5/4/2001,24.327,10.43,nan,3.95859119,0.52673113,25.9126873
5/5/2001,25.874,11.915,0,2.95355649,0.52687314,25.3060819
5/6/2001,22.548,12.85,8.29725624,2.54878456,0.71930842,22.4449909
5/7/2001,24.465,12.319,3.55167829,3.23711269,0.74920021,22.2559853
5/8/2001,21.293,12.108,1.34410881,3.51910498,0.67147276,16.5905455
5/9/2001,20.586,8.45,0,2.96811986,0.555593,23.2332733
5/10/2001,21.431,12.352,0.10128009,3.56683655,0.54678976,18.0347104
5/11/2001,16.95,8.103,0.24375941,4.48059146,0.58786864,nan
5/12/2001,14.346,7.023,0,3.52772643,0.52609891,17.3645907
5/13/2001,18.132,3.186,0,2.50047964,0.6108589,27.2395778
5/14/2001,21.983,8.462,0,3.05092131,0.5643785,24.627481
5/15/2001,23.2,11.495,0,3.24549832,0.55568767,27.1429327
5/16/2001,20.906,12.322,7.14711816,2.39326434,0.79117251,24.6469461
5/17/2001,26.818,12.493,0.13389591,3.31206734,0.64646339,26.4920054
5/18/2001,26.224,11.391,9.56325309,2.94370051,0.79171641,13.9731759
5/19/2001,15.061,9.429,1.65996559,4.87545012,0.67645942,19.7772777
5/20/2001,15.276,7.003,0.00686645,3.87152915,0.66896555,26.8185933
5/21/2001,14.494,5.758,0.04806519,3.58230537,0.63794115,13.554963
5/22/2001,14.059,1.724,0,2.44398135,0.52628867,26.4393001
5/23/2001,17.975,1.483,0,1.73559586,0.53020711,28.9591806
5/24/2001,22.189,9.182,0,3.13386897,0.55388548,28.5081754
5/25/2001,19.509,7.466,0,3.34128383,0.54804655,28.5344415
5/26/2001,16.174,2.881,0,2.09955252,0.47847984,29.2679944
5/27/2001,21.603,8.687,0,3.33392686,0.47340037,17.7141933
5/28/2001,14.862,11.634,10.782054,3.40207953,0.87492381,3.43304829
5/29/2001,18.758,11.627,1.64279945,5.11981583,0.77456243,11.0048118
5/30/2001,12.29,9.085,18.019301,5.12932995,0.93554947,5.02149103
5/31/2001,13.872,5.447,0.62828075,2.26987799,0.7433707,16.9293335
6/1/2001,17.36,4.546,0.59394823,2.56308002,0.65144442,28.4755528
6/2/2001,16.197,9.877,2.07195231,3.27999446,0.77846424,13.1137919
6/3/2001,15.086,7.158,0.78620961,3.87597065,0.73647391,9.68214618
6/4/2001,16.673,4.759,0,2.72904794,0.65392378,19.1810847
6/5/2001,17.516,7.019,0.02746583,3.30802979,0.69982133,24.3310491
6/6/2001,17.156,7.824,0.95272128,1.82603002,0.71188973,15.2289664
6/7/2001,21.817,9.255,0,1.41399552,0.59229727,25.8043483
6/8/2001,21.411,11.952,4.87689915,1.72770544,0.74523242,20.7469635
6/9/2001,18.221,10.495,6.7703256,2.33896102,0.75552123,16.0150518
6/10/2001,17.788,8.188,0.19397718,2.4073717,0.62192342,16.1172043
6/11/2001,14.509,8.788,3.89671246,2.90793044,0.93340358,4.45471831
6/12/2001,16.741,7.557,5.16528577,4.24599355,0.80949269,12.896264
6/13/2001,17.949,6.465,0.9784716,3.13945761,0.70356415,25.9537547
6/14/2001,22.172,3.193,0,1.51787771,0.5791857,29.4830489
6/15/2001,22.262,9.395,0,1.38976405,0.57746103,22.1810546
6/16/2001,25.234,12.905,0.12187954,2.36746929,0.51375056,21.7776933
6/17/2001,20.771,13.943,8.35990898,1.72988114,0.89940018,9.99702919
6/18/2001,22.718,14.046,0.7853513,2.6404655,0.70869393,21.3200469
6/19/2001,18.356,11.623,1.61533299,2.939223,0.75887508,13.5160905
6/20/2001,22.559,12.094,0.01716613,3.20572667,0.69514511,25.4777016
6/21/2001,nan,11.032,0.00343322,2.45401694,0.65029776,27.3163442
6/22/2001,18.4,10.425,3.06072388,3.21031452,0.7813202,24.9763528
6/23/2001,13.731,10.194,6.38064993,3.84148976,0.92381786,5.97464528
6/24/2001,19.639,nan,4.61339712,3.84279398,0.88758804,5.40967851
6/25/2001,24.223,12.824,0,4.35205481,0.60000386,28.7591614
6/26/2001,21.223,12.185,3.75423398,3.39762068,0.74807853,27.2700031
6/27/2001,24.86,10.547,0,2.48430262,0.55444086,27.5347609
6/28/2001,27.482,11.012,0,1.60003887,0.52822636,29.6202392
6/29/2001,27.905,12.75,0.13389603,2.44281058,0.52454035,21.069901
6/30/2001,26.298,15.169,1.24454448,1.81424307,0.63297016,16.761437
7/1/2001,24.779,16.421,3.94477664,1.61592303,0.65451961,14.8745886
7/2/2001,21.106,14.514,5.29918704,3.82758128,0.81200968,12.811556
7/3/2001,20.081,13.358,1.75781283,2.74947805,0.83458664,7.05712417
7/4/2001,26.103,16.905,0.240326,2.15572201,0.68286203,19.7926926
7/5/2001,27.928,18.4,0.00686646,1.5389865,0.56326682,8.09595171
7/6/2001,31.33,19.606,0,1.70862954,0.52228785,17.116144
7/7/2001,30.872,16.928,0,2.95346607,0.48924324,28.3217618
7/8/2001,26.876,18.752,0.13732916,3.29404073,0.62567259,20.1313135
7/9/2001,21.579,15.999,5.22880457,3.77791734,0.84530223,16.7865747
7/10/2001,20.455,13.744,9.33666414,3.55925743,0.88501363,8.25390097
7/11/2001,27.778,14.02,2.90965968,3.14849575,0.73719136,15.7214812
7/12/2001,23.827,12.373,1.26686066,2.70628248,0.64418874,21.230325
7/13/2001,26.553,13.87,0.74500999,2.92234612,0.57716274,14.3395348
7/14/2001,29.917,15.788,0.168228,1.97776877,0.59876718,18.073402
7/15/2001,34.968,20.058,0,3.44749122,0.48654434,21.3500235
7/16/2001,35.694,20.694,0.67977936,3.54416294,0.43230065,21.861282
7/17/2001,31.261,15.521,0.67977889,1.59768484,0.58819793,18.0471344
7/18/2001,22.068,13.974,0.40512042,3.79301754,0.77979703,13.3195975
7/19/2001,26.254,11.89,0.08239752,2.19933627,0.6378282,27.2190894
7/20/2001,31.434,17.788,0.31757364,2.8801312,0.53970253,23.4157562
7/21/2001,27.419,14.805,0.59394837,2.09216756,nan,18.8993204
7/22/2001,25.867,15.455,10.2344508,4.16807936,0.70444691,23.4139504
7/23/2001,31.267,17.178,4.15763568,4.76802577,0.6290771,24.1779889
7/24/2001,26.334,18.242,24.125301,2.97917227,0.81815364,7.53783471
7/25/2001,28.671,18.012,2.21443124,2.04996072,0.70556424,14.3919565
7/26/2001,27.334,18.794,8.47663812,2.41230614,0.7623469,22.2036741
7/27/2001,22.935,17.172,11.3639817,3.26528658,0.90732322,12.9566781
7/28/2001,28.153,15.287,0.48751826,3.40437171,0.6560549,21.8910416
7/29/2001,29.347,16.626,0,1.84971666,0.58989822,24.148965
7/30/2001,29.545,15.826,0,2.43298487,0.53942729,25.7912958
7/31/2001,26.151,17.802,0.00343322,3.32208252,0.60808071,12.2432579
8/1/2001,23.54,13.437,0.6694788,3.15870872,0.6567196,21.31425
8/2/2001,22.163,10.983,0,2.22162115,0.59520347,20.9690449
8/3/2001,27.499,12.383,0,3.37603784,0.53970048,25.5096502
8/4/2001,28.461,18.062,5.92489278,2.7906435,0.71066985,18.5988381
8/5/2001,19.686,13.93,5.33351873,2.52318832,0.85141948,8.1447757
8/6/2001,22.827,13.183,0.26521722,3.14516374,0.6094929,25.2704796
8/7/2001,26.734,13.623,2.36892669,3.22971754,0.67378267,12.6133826
8/8/2001,27.755,15.269,0.04463196,2.51431193,0.69329688,18.1521635
8/9/2001,26.423,18.733,0.20084361,2.33806867,0.5853883,9.17375848
8/10/2001,21.537,15.574,10.7614474,2.54322291,0.83336386,5.42689084
8/11/2001,20.586,12.428,0.05149841,2.73177174,0.70312335,13.3745032
8/12/2001,20.936,9.373,0,2.28652746,0.59575263,24.4104749
8/13/2001,24.857,13.136,0.37593816,3.39625088,0.62568965,nan
8/14/2001,22.74,14.93,0.35362267,2.30925557,0.78483828,7.64887644
8/15/2001,29.737,16.028,0,1.79358553,0.68651564,22.9678287
8/16/2001,30.669,18.077,0,2.88078761,0.52819314,23.4002176
8/17/2001,31.917,18.695,0,2.49034641,0.55598603,22.7413707
8/18/2001,31.807,17.902,0.73642716,1.32577383,0.61964287,15.4244822
8/19/2001,32.628,20.462,0,nan,0.44429168,22.6317948
8/20/2001,32.164,18.489,0,2.24559031,nan,19.8555154
8/21/2001,32.725,18.041,0,1.8267196,0.45313198,19.0588514
8/22/2001,31.181,19.163,0.1201631,1.60768339,0.43857489,21.4932454
8/23/2001,25.983,14.304,0,2.89801436,0.49460385,22.4237809
8/24/2001,26.903,11.119,0,1.833139,0.60996189,22.344467
8/25/2001,27.633,11.283,0,1.4320505,0.55180358,15.700336
8/26/2001,28.101,13.482,0,1.30998787,0.62491367,21.5462244
8/27/2001,30.706,13.271,7.44667092,3.62436782,0.58730948,21.1102313
8/28/2001,15.586,11.124,4.63142653,5.06686636,0.76820292,4.76847901
8/29/2001,18.418,10.86,6.62269762,3.71315687,0.80437184,10.6074542
8/30/2001,22.651,8.592,0,1.67030112,0.64422253,21.1667587
8/31/2001,22.162,9.078,0,2.64436488,0.53044436,21.0993771
9/1/2001,22.186,11.532,1.58443268,2.37343723,0.6290063,8.6043888
9/2/2001,16.159,12.283,4.26063672,2.79841571,0.87919093,5.59175623
9/3/2001,17.267,10.442,1.16558184,2.64621731,0.86960123,8.65209384
9/4/2001,24.648,12.924,0.06866454,2.91369626,0.69628655,15.1068964
9/5/2001,19.973,13.878,7.79600429,2.05373041,0.86633594,11.4544627
9/6/2001,21.93,13.004,1.47800446,3.3025868,0.81062589,12.650067
9/7/2001,17.591,10.775,1.27372773,2.97110938,0.79259056,9.13073274
9/8/2001,14.009,8.68,4.61082356,4.00565556,0.9017179,4.38738822
9/9/2001,12.593,8.478,0.3055573,5.29352196,0.69613838,5.18214906
9/10/2001,10.363,8.794,15.4606784,6.78622061,0.90647583,1.88420677
9/11/2001,15.3,10.115,1.26686054,3.3974038,0.86603374,4.38344946
9/12/2001,12.149,9.939,10.471341,4.05698494,0.91874049,3.83422093
9/13/2001,17.432,9.525,1.15013154,3.83060582,0.7786935,11.4204987
9/14/2001,21.853,11.522,1.1278157,3.70737828,0.75430909,11.5478383
9/15/2001,16.386,12.442,3.69415275,1.64371974,0.86525555,6.64768063
9/16/2001,18.206,11.152,9.95807833,2.93327437,0.934585,7.05970843
9/17/2001,15.423,10.118,0.53043369,2.37908976,0.84181498,6.0370299
9/18/2001,14.768,10.54,27.3370741,3.81217674,0.93454505,1.57786938
9/19/2001,15.704,8.721,4.94899999,2.18968589,0.82968717,12.4755205
9/20/2001,17.502,6.617,0.01716613,2.84620319,0.79002944,14.9331969
9/21/2001,19.933,10.042,0.02059934,3.41059876,0.71586994,14.0217739
9/22/2001,17.718,10.852,2.5105478,2.32953617,0.81239816,12.0963311
9/23/2001,16.579,9.043,16.7387064,1.51894491,0.87941836,12.3971633
9/24/2001,16.447,8.509,0.00686645,3.25384154,0.8262996,11.0772081
9/25/2001,13.073,3.471,0.05493162,3.24909037,0.77030409,11.0936785
9/26/2001,12.421,0.975,0,1.63371162,0.76456865,15.5107147
9/27/2001,12.693,-1.392,0,1.52202258,0.73484488,15.071295
9/28/2001,7.44,2.972,12.0343277,2.54414894,0.91599054,3.75407001
9/29/2001,13.662,3.594,0.02059935,1.74496773,0.87369459,10.5883353
9/30/2001,14.356,nan,0.1338959,3.69891848,0.8124976,nan
10/1/2001,16.092,9.601,3.901865,3.71590849,0.90412293,2.64791275
10/2/2001,20.073,15,6.46476696,5.01876488,0.77408207,12.5847594
10/3/2001,24.194,16.17,0,4.22196447,0.77305629,12.2102455
10/4/2001,15.717,10.788,4.21771558,1.92891384,0.92662231,1.27035012
10/5/2001,14.173,10.1,0.54416708,2.14111519,0.92515385,4.6994614
10/6/2001,16.134,9.145,0.07896422,2.26058312,0.86003675,9.82034776
10/7/2001,19.155,9.735,0.02059935,3.33855466,0.7687524,9.40308696
10/8/2001,20.233,12.649,0.4025459,3.13738043,0.82809721,9.2149281
10/9/2001,18.823,13.108,0.08239746,1.75077359,0.88979589,5.72776614
10/10/2001,19.646,11.007,0.00343322,2.87014347,0.75968372,9.838971
10/11/2001,12.982,9.323,2.52599606,5.28914859,0.82440729,1.49968116
10/12/2001,15.806,6.999,0.00343322,2.8108629,0.84208721,10.0265053
10/13/2001,17.361,10.812,0.43258674,2.60225128,0.8411732,8.23303116
10/14/2001,18.303,9.048,0.00686645,1.89949632,0.81181229,5.3621388
10/15/2001,14.185,9.344,0.20427703,2.54718294,0.85591075,4.07087028
10/16/2001,13.462,10.54,0.96044502,3.26001992,0.8099517,1.59924393
10/17/2001,13.467,10.858,1.38015867,1.59674002,0.87203068,1.9512567
10/18/2001,13.887,7.244,1.07460021,1.2877984,0.8682018,2.98214901
10/19/2001,12.951,5.396,0.12960434,1.25528206,0.87181512,4.10023159
10/20/2001,11.974,6.911,0.09441372,1.52836874,0.75272577,3.86274195
10/21/2001,11.068,6.011,0.50811773,3.7996486,0.8289207,2.6951086
10/22/2001,10.193,7.009,10.4215636,2.14920311,0.92687974,0.50810668
10/23/2001,7.84,0.819,0.43516154,3.12384579,0.79045652,3.26075607
10/24/2001,5.399,-2.017,0,2.83208568,0.64603062,9.10688083
10/25/2001,6.724,-1.462,0,3.31269382,0.65872684,8.92102446
10/26/2001,10.41,3.191,0.90808883,2.12868585,0.9305831,2.0474442
10/27/2001,11.21,4.878,0.08583068,3.54871078,0.83150342,5.91249078
10/28/2001,10.249,5.748,2.12688518,4.18605087,0.86553817,1.87964982
10/29/2001,9.402,8.023,3.8812608,4.56823411,0.85008632,2.08788714
10/30/2001,13.107,8.077,11.5665537,6.69110695,0.90744749,0.64743777
10/31/2001,17.942,12.095,1.60503345,5.51521144,0.75633995,5.95124874
11/1/2001,11.357,5.563,1.7852765,7.51905911,0.72103888,2.52286902
11/2/2001,5.73,1.351,0.25749209,4.37134798,0.70608204,3.447729
11/3/2001,7.576,1.206,1.6839973,3.70104627,0.87984218,1.23468669
11/4/2001,10.431,7.636,1.40418987,4.20488758,0.85563548,3.74872429
11/5/2001,8.077,2.662,2.02560386,5.65644906,0.78401383,3.79748968
11/6/2001,5.584,-0.228,0.57678189,4.20010931,0.79152301,3.76205535
11/7/2001,6.475,5.288,4.81681839,5.17704807,0.85296707,1.28384946
11/8/2001,8.088,2.861,3.83320152,3.7998267,0.89689472,2.60173089
11/9/2001,8.311,2.081,1.65481542,5.44892016,0.85701216,1.35163152
11/10/2001,3.032,-0.845,0.09956363,3.93467114,0.77833923,5.76005688
11/11/2001,4.036,nan,0.20942665,5.44793741,0.60170361,5.20628004
11/12/2001,4.086,1.728,0.45318597,3.91701842,0.86898607,1.69115616
11/13/2001,5.019,-0.627,0.92525508,3.33638953,0.8199307,5.26674132
11/14/2001,3.005,-0.739,0.1235962,2.73703216,0.82394623,3.1751406
11/15/2001,2.856,-1.299,1.25999269,5.74716278,0.77967321,4.9484268
11/16/2001,4.273,nan,1.85737618,6.20267876,0.79377927,2.25663696
11/17/2001,3.418,-1.424,0.52185049,4.35064499,0.83263153,4.36117608
11/18/2001,4.99,3.49,2.5783542,3.98524895,0.88642896,0.6456933
11/19/2001,6.09,-0.748,2.76718121,4.01892213,0.8730588,1.37953105
11/20/2001,0.948,-2.452,nan,1.90555744,0.84041036,1.6146567
11/21/2001,4.167,-2.215,2.07195267,3.05532003,0.95295071,1.11003796
11/22/2001,6.066,3.536,8.15391576,6.09640384,0.93720319,0.45815616
11/23/2001,3.287,1.384,2.7311315,4.84121506,0.86108942,1.58107446
11/24/2001,2.38,-0.728,4.78592076,4.91019914,0.89558257,2.41014304
11/25/2001,0.155,-1.928,0.89607225,4.93678349,0.80504515,2.42836912
11/26/2001,1.373,-4.085,5.20992072,2.53891488,0.93561272,1.95401034
11/27/2001,-0.082,-4.036,0.07209776,1.37996913,0.85557757,2.87324812
11/28/2001,-0.229,-3.395,1.73378041,3.43318354,0.79820187,2.7084933
11/29/2001,0.977,-1.051,3.28559986,1.20608205,0.94904322,1.37441332
11/30/2001,-0.241,-2.815,0.39825434,2.97480282,0.90663328,1.77530731
12/1/2001,-1.663,-4.357,0.47035225,2.97562615,0.90174138,1.73790064
12/2/2001,0.482,-1.549,0.65231334,2.67122964,0.92565369,1.2391875
12/3/2001,0.616,-2.992,0.68750402,3.44382019,0.91693922,1.42717507
12/4/2001,-3.363,-5.364,0.9870534,4.75657914,0.87397721,1.76506948
12/5/2001,-1.629,-4.643,0.70037928,nan,0.80587305,0.82603116
12/6/2001,-1.763,-6.532,1.27201114,3.91179612,0.82940261,1.15571295
12/7/2001,-6.748,-9.059,0.02059935,2.36908547,0.74482521,3.03896548
12/8/2001,-6.682,-9.581,0.06866454,1.56743325,0.90033796,2.70427266
12/9/2001,-7.057,-10.472,0.11329647,1.46213783,0.91046353,2.56494456
12/10/2001,-2.566,-6.805,2.70452561,3.27242288,0.95706415,0.47317518
12/11/2001,-1.941,-3.969,0.57334903,1.71560123,0.95737948,1.53905625
12/12/2001,-1.401,-12.037,1.84879263,4.20183028,0.92973424,1.38318822
12/13/2001,-9.913,-13.827,0.58879875,3.64410446,0.87563232,2.2784049
12/14/2001,-7.725,-12.907,1.07116706,nan,0.91158326,2.48467554
12/15/2001,-2.524,-7.308,1.79386128,3.58271344,0.95887422,nan
12/16/2001,-4.52,-7.177,1.45740531,3.13271747,0.94479576,1.7139375
12/17/2001,-2.231,-11.477,1.48658777,2.05837154,0.95505175,2.25016902
12/18/2001,0.407,-1.64,3.489876,3.62596194,0.98612128,0.84273741
12/19/2001,0.792,-2.258,3.36456396,5.9440345,0.98472833,0.86203089
12/20/2001,nan,-6.776,4.75330744,5.07199625,0.94458444,1.59586902
12/21/2001,-1.209,-8.668,8.57191482,7.7940455,0.93276605,0.79256206
12/22/2001,0.128,-10.762,4.68635059,3.39252521,nan,1.41120063
12/23/2001,-6.268,-11.96,1.68914732,3.31285659,0.94743988,1.59361929
12/24/2001,-4.286,-11.843,4.46319631,4.22880752,0.95419343,1.38363714
12/25/2001,0.497,-5.71,10.7151037,7.05060382,0.98174691,0.51170634
12/26/2001,0.498,-0.005,1.64794971,5.06183241,0.9828187,1.13726196
